product_id,Sales,Orders,name,cat1,cat2,cat3
61118,5.53,2,Normodent Cepillo Interdental Ultra Fino 5 Unidades,Higiene y cuidado personal,Dental,Cepillos
3999,5.53,1,Chicco Anillo Dentición Funny Relax,Infantil,Juguetes,Mordedores
92178,5.53,1,Chicco Vehículo Parlanchín Sandy 2-6 Años,,,
44231,5.51,1,,,,
75523,5.51,1,Chupete Silicona Trendline Rosa + Broche Nuk 18-36meses,,,
91323,5.5,1,Biberón Decorado Flujo Lento Tommee Tippee 150ml,Infantil,Biberones,Biberones
34463,5.5,1,,,,
34969,5.48,2,Saro Mordedor de Agua Animales Fresquitos Rojo ,Infantil,Juguetes,Mordedores
451,5.48,1,,,,
12291,5.47,3,HIPP Menu Bio 12M+ 250gr Pasta/Tomate/Ternera,,,
83815,5.46,2,Pintalabios Magic Lips Soivre Verde,Cosmética y Belleza,Labial,Pintalabios
91197,5.46,2,Champú Niños Goma de Mascar Ziaja 300ml,,,
84466,5.46,1,Edulcosor 100 C.C. Soria Natural 100ml,Nutrición,Alimentos,Edulcorantes
86928,5.45,1,Taza Con Asas Tritan Nuby 4-12m 240ml Azul,,,
84394,5.45,1,Dispensador de Merienda Snack Con Asas Munchkin Rosa,,,
90978,5.45,3,Acondicionador Capilar Leche de Cabra Ziaja 200ml,Higiene y cuidado personal,Cabello,Mascarillas
18922,5.44,2,Bol con Orejas de Melamina Azul CANPOL BABIES,,,
84400,5.44,1,Dispensador de Merienda Snack Con Asas Munchkin Naranja,,,
83818,5.44,1,Pintalabios Magic Lips Soivre Rojo,Cosmética y Belleza,Labial,Pintalabios
22591,5.4399999999999995,5,Alcohol Interapothek Heridine 250 ml,,,
44816,5.43,1,,,,
71863,5.42,2,Interapothek Manzanilla Dulce 25g,,,
71216,5.42,1,Recuperat-ion Hydrasport Limon 2 sobres,,,
1189,5.41,1,,,,
39140,5.41,3,Kamel Champu al Extracto de Quinina 50ml,,,
37926,5.41,1,Neutrogena Crema Pies Durezas Reparacion Intensa 50 ml + REGALO Lima Pies ,,,
38557,5.41,2,,,,
33885,5.41,1,,,,
25638,5.4,2,Th Pharma Esmalte de Uñas nº 20 10ml,,,
69859,5.4,1,Gel Higiene Intima de Agua de Mar Bjobj 250ml,,,
45385,5.4,1,Mi Rebotica Pasta al Agua Crema de Pañal 100ml,,,
94398,5.4,2,Copos de Avena Finos Sin Gluten Bio Ecosana 500gr,Nutrición,Alimentos,Cereales y harinas
39137,5.4,3,Kamel Champu al Extracto de Capuchina 50 ml,,,
36085,5.4,3,,,,
51392,5.4,2,Canpol Babies Cadenita Sujetachupetes New Born Rosa,,,
19507,5.38,2,,,,
74490,5.38,1,Biberon Silicona Edicion Navidad +0m Chicco 150ml,,,
54226,5.38,2,,,,
6126,5.37,1,,,,
91092,5.37,1,Loción Corporal Bronceadora Cupuazú Ziaja 300ml,Cosmética y Belleza,Corporal,Hidratación
89991,5.37,1,Barra de Labios Creamy Lipstick Hipoalergénica HYPO Bell Tono 07,Cosmética y Belleza,Labial,Pintalabios
90006,5.37,1,Barra de Labios Creamy Lipstick Hipoalergénica HYPO Bell Tono 02,Cosmética y Belleza,Labial,Pintalabios
69865,5.37,1,Gel de Baño Agua de Mar Bjobj 250ml,,,
65063,5.37,8,Bebida Bolero Uva Roja con Stevia 1 Sobre,,,
65844,5.37,1,Coctel de Hierba de Trigo Ecologico Rabenhorst 750ml,,,
11770,5.37,2,,,,
39895,5.37,1,Suavinex Biberon +0m  Tetina Redonda Silicona 3 Posiciones 150 ml Azul Golondrinas,,,
95891,5.37,1,Suavinex Chupete Fusion Tetina Anatómica Silicona +18m Verde y Blanco 2 Uds,,,
80144,5.37,1,Fitoextract Avena Sativa Eladiet 50ml,,,
10340,5.37,2,,,,
20125,5.37,1,,,,
16947,5.37,1,Cor 6 Pharma d r. CLINUANCE dourado escuro,Higiene y cuidado personal,Cabello,Tintes de Pelo
18970,5.37,2,Garfo e colher ergonômico conjunto rosa CANPOL bebês,,,
94392,5.36,1,Copos de Avena Bio Ecosana 1 Kilo,Nutrición,Alimentos,Cereales y harinas
89202,5.36,1,Mascarilla Colágeno Antioxidante Té Verde y Vitaminas Beauty Face,,,
59051,5.36,1,,,,
89985,5.36,1,Barra de Labios Creamy Lipstick Hipoalergénica HYPO Bell Tono 09,Cosmética y Belleza,Labial,Pintalabios
11766,5.36,2,,,,
89628,5.36,1,Kit para Cejas Hipoalergénico HYPO Bell Tono 02,Cosmética y Belleza,Ojos,Cejas
89871,5.36,1,Labial Líquido Mate by Marcelina HYPO Bell Tono 01 Florence,Cosmética y Belleza,Labial,Pintalabios
89964,5.36,1,Barra de Labios Creamy Lipstick Hipoalergénica HYPO Bell Tono 28,,,
89970,5.36,1,Barra de Labios Creamy Lipstick Hipoalergénica HYPO Bell Tono 26,,,
89973,5.36,1,Barra de Labios Creamy Lipstick Hipoalergénica HYPO Bell Tono 25,,,
89988,5.36,1,Barra de Labios Creamy Lipstick Hipoalergénica HYPO Bell Tono 08,,,
89994,5.36,1,Barra de Labios Creamy Lipstick Hipoalergénica HYPO Bell Tono 06,Cosmética y Belleza,Labial,Pintalabios
11768,5.36,2,,,,
13617,5.36,1,,,,
89220,5.36,1,Mascarilla Colágeno Nutritivo Diamante y Plata Beauty Face,Cosmética y Belleza,Facial,Antiarrugas
89208,5.36,1,Mascarilla Colágeno Hidratante Algas Marinas Beauty Face,Higiene y cuidado personal,Facial,Mascarillas
65317,5.34,10,Bebida Bolero Sabor Jengibre con Stevia 1 Sobre,,,
16595,5.33,1,Taza Entrenamiento LOVI 250 ml Verde,,,
16593,5.33,1,Taza Entrenamiento LOVI 250 ml Roja,,,
82768,5.3100000000000005,2,"Venda Cohesiva para Dedos Hansaplast 5mx2,5cm Marron",,,
79554,5.3,1,Biberón Boca Ancha +6m Suavinex Rosa Bailarina 360ml,,,
38831,5.3,1,,,,
76511,5.3,1,Puzzle de Madera Cocina Lena +18m,,,
75075,5.3,1,Esmalte de Uñas Walnut Mia Laurens 11ml,,,
71675,5.3,2,Gel de Baño con Proteinas de Leche Mi Rebotica 500ml,,,
75066,5.29,1,Esmalte de Uñas Cherrywood Mia Laurens 11ml,Cosmética y Belleza,Uñas,Pintauñas
38870,5.29,1,,,,
83686,5.29,2,Mi Primera Cuchara Inclinada Chicco 8m+ Turquesa,,,
65054,5.29,11,Bebida Bolero Sabor Almendra con Stevia 1 Sobre,,,
86536,5.28,1,Balsopén Soria Natural 40ml,Salud,Aparato Respiratorio,pecho
34965,5.28,2,Saro Mordedor de Agua Animales Fresquitos Naranja ,Infantil,Juguetes,Mordedores
71261,5.2700000000000005,2,Potito Nestle Naturnes Platano Naranja y Galleta 250g +4m,,,
578,5.27,1,,,,
53338,5.27,1,Chupeta de Natal Suavinex silicone anatômicas 0 - 6m White Star,,,
58961,5.25,1,,,,
92751,5.25,1,Chupete Suavinex Fusion Tetina Silicona 4-18m 2 uds Azul y Verde,Infantil,Chupetes,Chupetes de Silicona
65030,5.25,15,Bebida Bolero Sabor Kiwi con Stevia 1 Sobre,,,
35375,5.25,1,,,,
8964,5.24,1,,,,
90417,5.24,2,Pañuelos Bolsillo Kleenex Balsam+Menthol 8 Paquetes,,,
92739,5.24,1,Chupete Suavinex Fusion Tetina Anatómica 4-18m 2 uds Azul y Verde,,,
36171,5.23,1,Nutriben Desayuno Papilla Trigo Frutas 600 g ,Infantil,Alimentación infantil,Papillas
29157,5.21,1,,,,
29199,5.21,1,,,,
74487,5.2,1,Biberon Silicona Edicion Navidad +2m Chicco 250ml,,,
43997,5.2,2,,,,
36707,5.2,2,,,,
39868,5.2,1,,,,
8979,5.18,1,,,,
56102,5.18,1,,,,
96095,5.18,2,Broche Pinza Ovalado Suavinex Blanco y Rosa,,,
28350,5.17,1,,,,
19228,5.17,1,,,,
77668,5.17,1,Biberón Boca Ancha +6m Suavinex Rosa Gatito 360ml,,,
28347,5.17,1,,,,
95433,5.16,1,Bolas Pretty Love Silicona,,,
86602,5.16,1,Crema de Cara Pieles Delicadas y Enrojecidas Bollebio 50ml,,,
11227,5.15,5,,,,
23002,5.15,1,Recambios Lima Electronica Antidurezas  Podosan 2 Unidades,,,
26388,5.14,1,,,,
35637,5.13,1,Balneum Plus Gel Ducha 200 ml,,,
79410,5.12,1,Yogur Pera y Plátano Naturnes Bio +6m 4x90gr,Infantil,Alimentación infantil,Snacks
94590,5.12,2,Crema Facial Hidratante con Vitamina E Rougj 30ml,,,
89319,5.12,1,Pincel Pocket para Delineado y Cejas 660r4 Maiko Professional,Cosmética y Belleza,Accesorios de Belleza,Brochas y Pinceles
65938,5.12,2,Chupete Silicona Little Cutie Canpol Babies 0-6m Niño,,,
71098,5.12,1,Chupete Silicona Little Cutie Canpol Babies 0-6m Niño,,,
44273,5.12,1,Juguete Baño Patito Cascaron Naranja Amarillo Munchkin,,,
90867,5.12,2,Antitranspirante para Hombre Ziaja Men 60ml,Higiene y cuidado personal,Corporal,Desodorantes
65932,5.109999999999999,2,Chupete Silicona Little Cutie Canpol Babies 6-18m Niña,,,
70660,5.1,2,Suavinex Chupete Anatomico Silicona +18m Azul Panda,,,
37018,5.1,1,Nuk Biberon First Choice Fantasy 0-6m 300 ml Lila,,,
46159,5.1,1,,,,
58865,5.09,3,Soria Natural Infusion Artemisa 30gr,Nutrición,Alimentos,Tés e infusiones
97482,5.07,1,Esponja Blender PuroBio,Cosmética y Belleza,Accesorios de Belleza,Brochas y Pinceles
83689,5.07,2,Mi Primera Cuchara Inclinada Chicco 8m+ Verde,,,
73920,5.0600000000000005,2,Solo Crema Calabaza y Pure Patata Hero Baby 190g,Infantil,Alimentación infantil,Potitos
69058,5.05,1,,,,
75514,5.05,1,Chupete Silicona Trendline Rosa + Broche Nuk 6-18meses,,,
65856,5.05,1,Zumo Ecologico de Manzana Naranja y Guayaba Rabenhorst 750ml,,,
82891,5.04,1,Chupete Anatómico Silicona +18m Suavinex Rosa Bailarina 2uds,,,
58610,5.04,2,Cierres de Seguridad Multifunción Cortos Verde (2 Unidades) CANPOL BABIES,,,
85669,5.02,1,Extracto de Nogal Soria Natural 50ml,,,
54034,5.02,1,Nuk Biberon First Choice Latex 6-18m 300ml Flores Ocres,,,
94254,5.01,2,Azúcar de Caña Integral Bio Ecosana 500gr,Nutrición,Alimentos,Edulcorantes
7873,5.01,2,,,,
11024,5.01,2,,,,
55934,5.0,1,Roxo de urso Teddy de Gel gelo Purl mordedor nuby 3m,,,
66814,5.0,2,Recambio Jabon de Manos Espuma Betres Dulce Tentacion 250ml,Cosmética y Belleza,Manos,Jabón de manos
69190,5.0,1,Plato Hondo para Microondas Tigex Mickey,,,
15199,4.98,1,Antipiox Champú 150 ml,,,
5949,4.98,1,Cariax Desensibilizante Pasta Dentífrica 125 ml,Higiene y cuidado personal,Dental,Dentífricos
56333,4.96,1,,,,
69172,4.96,1,Chupete Clasico Personalizado Mi Pipo Morado,Infantil,Chupetes,Chupetes Personalizados
61913,4.96,1,"Mi Pipo Chupete Clasico Divertido Rosa Anatomico Latex 0-6Meses ""Te Quiero Abu""",,,
12820,4.96,1,Saro Babero Bebe con Clip Azul,,,
54721,4.96,1,Mi Pipo Chupete Baby Decorado Divertido,,,
56339,4.96,1,,,,
56348,4.96,1,"Mi Pipo Chupete Clasico Divertido Marino Anatomico Silicona 0-6Meses ""100% Papa Mama""",,,
13669,4.96,1,Capsuplant Respir 10 Capsulas,,,
56357,4.96,1,"Mi Pipo Chupete Clasico Divertido Blanco Anatomico Silicona 0-6Meses ""Soy un Angelito""",,,
38873,4.96,1,Mia Laurens Esmalte de Uñas Orange Clay 11 ml,Cosmética y Belleza,Uñas,Pintauñas
69232,4.96,1,Chupete Clasico Personalizado Mi Pipo Fucsia,,,
56366,4.96,1,,,,
82260,4.96,1,"Mi Pipo Chupete Clasico Divertido Azul Anatomico Latex 0-6Meses ""Yo amo a mis abuelos""",,,
56360,4.96,1,"Mi Pipo Chupete Clasico Divertido Fucsia Anatomico Latex 0-6Meses ""Princesa de Mama""",,,
56312,4.96,1,"Mi Pipo Baby Decorado Divertido Chupete Azul Pastel Anatomico Latex 0-6Meses ""Mi Papi es Chupi""",,,
69151,4.96,1,Chupete Clasico Personalizado Mi Pipo Rosa,Infantil,Chupetes,Chupetes Personalizados
56294,4.96,1,,,,
69166,4.96,1,Chupete Clasico Personalizado Mi Pipo Pitufo,,,
88935,4.95,1,Crema Ducha Nourishing Spirits Treets Traditions 200ml,,,
50060,4.95,1,,,,
89298,4.95,1,Pincel para Corrector 1003 Luxury Grey Maiko,,,
36123,4.95,1,,,,
82942,4.95,1,Twistshake Mordedor Refrigerante +2 meses Morado,,,
50048,4.95,1,,,,
89814,4.95,1,Labial Hipoalergénico Magic Glitter HYPO Bell Tono 04,Cosmética y Belleza,Labial,Pintalabios
90837,4.95,1,Manteca Corporal de Naranja Ziaja 200ml,,,
90030,4.95,1,Barra de Labios Hidratante Hipoalergénica HYPO Bell Tono 02,,,
36147,4.95,1,Nuby Chupete Silicona Natural Flex 0-6m Verde ,,,
69178,4.95,1,Chupete Clasico Personalizado Mi Pipo Menta,Infantil,Chupetes,Chupetes Personalizados
12792,4.95,1,Saro Babero con Mangas y Bolsa Azul,,,
90027,4.95,1,Barra de Labios Hidratante Hipoalergénica HYPO Bell Tono 03,,,
65565,4.95,1,Crema Corporal Citricos Soivre 250ml,Cosmética y Belleza,Corporal,Hidratación
90342,4.95,1,Base Maquillaje Mousse HYPO Bell Tono 01 13gr,,,
88842,4.95,1,Crema Ducha Pure Serenity Treets Traditions 200ml,,,
96936,4.95,1,Máscara de Pestañas Bold Up! HYPO Bell 9Gr,Cosmética y Belleza,Ojos,Pestañas
89928,4.95,1,Barra de Labios Hipoalergénica Powder Lipstick HYPO Bell Tono 04,,,
35397,4.95,1,LOVI Taza 360º Mini 210ml Azul,,,
61238,4.95,1,Twistshake Sujeta Chupete +0m Verde,,,
90015,4.95,1,Barra de Labios Hidratante Hipoalergénica HYPO Bell Tono 07,Cosmética y Belleza,Labial,Pintalabios
71950,4.95,1,,,,
36149,4.95,1,,,,
87202,4.94,2,Gel Baño En Espuma Bambú y Té Verde Betrés on 600ml,Higiene y cuidado personal,Corporal,Geles
36937,4.94,3,,,,
90654,4.94,1,Gel Calmante Aftersun Ziaja Sun 200ml,Cosmética y Belleza,Sol,After-Sun
30378,4.94,1,Tisufar 100 Unidades,,,
60386,4.92,1,,,,
12620,4.92,1,,,,
53335,4.92,1,,,,
10998,4.92,1,,,,
90645,4.92,3,Loción Corporal de Cachemira Ziaja Tamaño Viaje 50ml,,,
9676,4.92,1,,,,
65009,4.92,11,Bebida Bolero Sabor Tamarindo con Stevia 1 Sobre,,,
13551,4.92,1,,,,
2458,4.92,1,,,,
53326,4.92,1,Chupete Suavinex Navidad Copos Oro Tetina Anatomica Latex 0-6M Blanco,,,
9948,4.92,1,,,,
25845,4.92,2,KIN Cepillo Dental Monster High Rojo,,,
9947,4.92,1,Nuby Biberon Silicona 4m+ Rosa 300ml ,,,
11503,4.92,1,,,,
11334,4.92,1,,,,
53293,4.92,1,Suavinex Chupete Navidad Anatomico Silicona 0-6M  Arce Blanco,,,
17950,4.92,1,,,,
53323,4.92,1,Chupete Suavinex Navidad Baltasar Tetina Anatomica Latex +6M Morado,,,
42604,4.91,1,,,,
53296,4.91,1,,,,
13554,4.91,1,TH Pharma Ultra Shine Brillo De Labios 33 6 ml,,,
53314,4.91,1,,,,
75876,4.91,1,Aposito Talon de Aquiles Neh Feet Kids,Salud,BotiquínApósitos, tiritas y gasas
36976,4.9,1,,,,
63484,4.9,1,,,,
36177,4.9,1,,,,
54301,4.88,1,,,,
65210,4.88,2,Patito de Goma Graduado Lena Waterworld,,,
85360,4.88,2,Bebida BCAA Drink BCAA+Cafeína Cola Weider 250ml,,,
28146,4.88,1,Algasiv Colutorio Triple Acción 250ml,,,
53395,4.88,1,,,,
98100,4.88,1,Pinzas de Depilar Magnéticas Punta Oblicua U Tweezers Beter,Cosmética y Belleza,Accesorios de Belleza,Pinzas de depilar
19414,4.88,1,Biberón Boca Ancha EasyStart Tortuga Azul 120ml CANPOL BABIES,,,
97893,4.88,1,Lápiz Delineador Labios Ecológico PuroBio Transparente 44,Cosmética y Belleza,Labial,Pintalabios
53410,4.88,1,,,,
22193,4.87,1,Mavala Mini Pintauñas 134 Caftan Blue 5 ml,,,
85468,4.87,3,Barrita Weider Bar Coco 1 ud 35g,Nutrición,Pérdida de peso,Productos sustitutivos y entrehoras
35215,4.86,1,Suavinex Caja Regalo Mediana Rosa ,,,
9035,4.86,1,,,,
64997,4.859999999999999,8,Bebida Bolero Sabor Rosa con Stevia 1 Sobre,,,
50039,4.859999999999999,2,Kidsme Chupete Brilla en la Oscuridad Azul Talla S +3m,,,
92331,4.84,1,Chicco Coche Mini Turbo Touch Rojo Redy 2-6 Años,,,
92712,4.84,1,Chupete Suavinex Fusion Tetina Látex 4-18m 2uds Azul y Verde,,,
74316,4.83,1,Bolsa de Calor Pack Sport,,,
68285,4.83,11,Jabon en Pastilla con Miel y Aceite de Oliva 100g,,,
81156,4.8,2,Bebida Avena Calcio Oatly Bio Biocop 250ml,,,
69184,4.8,1,Bol para Microondas Tigex Mickey,,,
80706,4.79,2,Perfume Mujer Candy On Betres 20ml,,,
73731,4.79,1,Mini Pintauñas 50 Toronto Mavala 5ml,,,
10576,4.77,1,,,,
19396,4.76,1,,,,
1710,4.75,1,Sacaleche Suavinex,Infantil,Lactancia,Sacaleches
63517,4.75,1,Splat Special Dream Pasta Dientes 75ml,,,
89703,4.75,1,Sombra Ojos en Jumbo Hipoalergénica HYPO Bell Tono 12,Cosmética y Belleza,Ojos,Lapiz y sombra de Ojos
11959,4.74,1,A.Vogel Molkosan 200ml,salud,Problemas cardiovasculares y circulación,Colesterol
219,4.73,1,,,,
76721,4.73,1,Farmalastic Apositos Ampollas Dedos 6 unidades ,,,
50126,4.73,1,Mavala Mini Pintauñas 237 Basel 5 ml,,,
10768,4.72,1,,,,
10757,4.72,1,,,,
11717,4.72,1,,,,
7823,4.72,1,Mavala Mini Pintauñas 24 Tokyo 5ml ,Cosmética y Belleza,Uñas,Pintauñas
11714,4.72,1,,,,
85492,4.72,1,Barrita 52% Protein Bar Cacahuete-Caramelo Weider 1 ud 50g,,,
10769,4.72,1,,,,
50114,4.72,1,,,,
43646,4.72,1,Mavala Mini Pintauñas 372 MyPassion 5 ml,,,
10766,4.72,1,,,,
85390,4.72,2,Barrita Victory Endurance Recovery Bar 32% Whey Protein Banana Weider 1ud 35g,,,
10759,4.72,1,,,,
10758,4.72,1,,,,
7846,4.72,1,,,,
10755,4.72,1,,,,
7849,4.72,1,,,,
11694,4.72,1,,,,
9794,4.72,1,,,,
6923,4.72,1,,,,
43649,4.72,1,,,,
91128,4.72,1,Bálsamo Labial Coco Ziaja 10ml,Cosmética y Belleza,Labial,Hidratantes Labiales
7820,4.72,1,,,,
6927,4.71,1,,,,
88872,4.71,1,Espuma Ducha Revitalising Ceremonies Treets Traditions 200ml,,,
44459,4.71,1,Mia Laurens Esmalte de Uñas Sweet Tangerine 11 ml,Cosmética y Belleza,Uñas,Pintauñas
44456,4.71,1,Mia Laurens Esmalte de Uñas Blondie 11 ml,,,
90432,4.68,2,Papel Higiénico Húmedo Scottex Junior 80uds,Higiene y cuidado personal,Corporal,Esponjas y toallitas corporales
50120,4.67,1,Mavala Mini Pintauñas 239 Barcelona 5 ml,,,
22906,4.67,1,Nûby Taza Antigoteo con Asas y Tapa No-Spill 295ml Azul,,,
11839,4.67,1,,,,
22780,4.67,1,Disnemar Infantil 25 ml,Higiene y cuidado personal,Nariz y oído,Limpieza
5867,4.66,1,Chupete Chicco Physio 12m+ Silicona 2 Chupetes,,,
79425,4.65,2,Potito Manzana y Plátano Naturnes Bio +4m 120gr,,,
63211,4.64,1,Resource Pure Fruta Ciruela 4x130g,,,
77380,4.64,2,"Tarrito Buenas Noches Zanahoria, Calabaza y Arroz BabyBio 200g",Infantil,Alimentación infantil,Potitos
76196,4.63,1,Mini Pintauñas 302 Jaipur Mavala 5ml,Cosmética y Belleza,Uñas,Pintauñas
22184,4.63,1,Mavala Mini Pintauñas 137 Flannel Grey 5 ml,,,
90840,4.63,2,Bálsamo Labial Manteca de Naranja Ziaja 10ml,Cosmética y Belleza,Labial,Hidratantes Labiales
52819,4.63,1,Bio Smile Crema Manos 70+30ml,,,
71225,4.62,2,Recuperat-ion Energy Sport Gel 32ml Cola,,,
71911,4.62,1,Biberon Nuk Tetina de Latex Talla M 240ml Azul,,,
10204,4.61,2,,,,
65353,4.609999999999999,10,Bebida Bolero Sabor Guanabana con Stevia 1 Sobre,,,
33456,4.6,1,,,,
65853,4.59,1,Zumo Multivitaminico 11Plus11 Rabenhorst 750ml,,,
93744,4.59,1,Leotron PostGrip 12 Sobres Sabor Naranja 125gr,Salud,Vitaminas y Minerales, Multivitamínicos
79131,4.58,1,Bebida de Arroz con Canela al Limón Bio Soria Natural 1L,Nutrición,Alimentos,Leche y bebidas vegetales
65036,4.58,11,Bebida Bolero Sabor Granada con Stevia 1 Sobre,,,
88818,4.57,2,Galleta María Integral Canela Biocop 200gr,,,
51616,4.55,1,,,,
98085,4.55,1,Toalla Desmaquilladora y Banda Cleasing Experience Beter,Higiene y cuidado personal,Facial,Desmaquillantes y limpiadores
29262,4.55,1,,,,
76682,4.55,1,Set Avent Recipientes Para Guardar Comida 2uds,,,
90462,4.54,1,Crema Fisioderm Contorno de Ojos Lípidos Ziaja Med 15ml,Cosmética y Belleza,Ojos,Contorno de Ojos
19600,4.54,2,,,,
19717,4.54,1,,,,
49403,4.54,2,,,,
89547,4.54,1,Eyeliner Líquido Precise Hipoalergénico HYPO Bell 02 Marrón 5gr,Cosmética y Belleza,Ojos,Lapiz y sombra de Ojos
90312,4.54,1,Polvos Compactos Matificantes HYPO Bell Tono 02 9gr,,,
89640,4.54,1,"Gel Modelador de Cejas Hipoalergénico HYPO Bell Tono 01 10,5gr",Cosmética y Belleza,Ojos,Cejas
20683,4.54,1,MAM Start Chupete de Silicona 0-2m (2 Chupetes Amarillo y Azul),,,
19474,4.54,2,,,,
19522,4.54,2,,,,
60293,4.51,1,,,,
35975,4.51,1,Nûby Cuchara Termosensible 2 Unidades Rosas ,,,
11738,4.51,1,,,,
9494,4.5,1,Benegast Reduxigas 20 Comprimidos masticables,,,
15337,4.5,1,,,,
60290,4.5,1,,,,
10687,4.5,1,Chicco chupeta Pyisio ar borracha ortodôntica azul 0 m 2 unidades,,,
85375,4.5,2,Barrita Victory Endurance Recovery Bar 32% Whey Protein Piña Colada Weider 1ud 50g,,,
85393,4.5,3,Barrita Victory Endurance Nature's Energy Bar Manzana Weider 1ud 60g,,,
12933,4.5,1,Sonajero Saro Mi primer sonajero,,,
36139,4.5,1,Nuby Chupete Natural Flex Silicona Forma Cereza +6 meses Rosa ,,,
45196,4.5,2,,,,
59597,4.5,1,,,,
59189,4.5,1,,,,
36115,4.5,1,Nuby Mordedor Gel IcyBite +3m Vaca Amarilla ,,,
22909,4.5,1,Nûby Taza Antigoteo con Asas y Tapa No-Spill 295ml Rosa,,,
9620,4.5,1,,,,
9268,4.5,1,Suavinex Chupete Anatomico Latex Tonos Rosas 12m+ 2Ud,,,
90420,4.470000000000001,4,Pañuelos Bolsillo Scottex Resfriados 10 Paquetes,Higiene y cuidado personal,Nariz y oído,Pañuelos
91065,4.470000000000001,2,Loción Cremosa de Higiene Íntima Ácido Hialurónico Ziaja 200ml,,,
61400,4.47,2,Lena Patito de Goma Pato Donald,,,
61415,4.47,3,Lena Patito de Goma Buceador,,,
61409,4.47,3,Lena Patito de Goma Marinero Rosa,,,
61412,4.47,3,Lena Patito de Goma Pirata Azul,,,
22897,4.46,1,,,,
5932,4.46,2,,,,
72758,4.46,1,Chupete Silicona NUK FCB 6-18 Meses Rojo,,,
11296,4.46,1,,,,
82930,4.45,1,Twistshake Mordedor 1+m Verde,,,
569,4.45,2,,,,
581,4.44,2,,,,
93243,4.41,1,Chupete Suavinex Basic Silicona Halloween Bruja 0-4 Meses,,,
6122,4.4,2,,,,
48540,4.4,3,,,,
34215,4.4,1,Suavinex Broche Pinza Chupete XL Love Azul (Color según disponibilidad),,,
80850,4.39,1,Gel de Ducha Cheerful Mind Kneipp 200ml,,,
72764,4.39,1,Chupete Silicona NUK FCB 0-6 Meses Azul,,,
85372,4.38,3,Barrita Victory Endurance Recovery Bar 32% Whey Protein Yogurt Weider 1ud 50g,,,
72752,4.38,1,Chupete Silicona NUK FCB 18-36 Meses Azul,,,
12462,4.37,1,Avent Chupete Silicona 6-18m SCF133/01 Rosa,,,
24904,4.36,1,,,,
73740,4.36,1,Mini Pintauñas 26 Seoul Mavala 5ml,,,
82792,4.36,1,Taza Entrenamiento con Asas Cute Animals Oso Turquesa CANPOL BABIES,,,
583,4.36,2,,,,
49371,4.36,1,Munchkin Taza Click Lock con Pajita Abatible 296ml Rosa,,,
11601,4.35,1,,,,
11599,4.35,1,,,,
85378,4.35,3,Barrita Victory Endurance Recovery Bar 32% Whey Protein Fresa Weider 1ud 50g,,,
12815,4.35,1,,,,
13050,4.35,1,,,,
85366,4.34,2,Bebida BCAA Drink Lima Limón Weider 250ml,Nutrición,Nutrición Deportiva,Isotónicos y recuperadores
80847,4.34,1,Gel de Ducha Enjoy Live Kneipp 200ml,Higiene y cuidado personal,Corporal,Geles
94467,4.34,2,Sal del Himalaya Fina Ecosana 500gr,Nutrición,Alimentos,Sal y especias
19270,4.34,1,Taza de Entrenamiento EasyStart Rosa 120ml CANPOL BABIES,,,
19303,4.33,3,,,,
85513,4.33,2,Barrita 40% Protein Low Carb Bar Frutos Rojos Weider 1 ud 50g,,,
38861,4.32,1,Mia Laurens Esmalte de Uñas Sweet Plum 11 ml,,,
6637,4.31,1,Aquamed Active Apósitos Durezas Care 2 Grandes,,,
3048,4.3,1,,,,
9809,4.3,1,,,,
90885,4.3,2,Crema de Manos Manteca de Cacao Ziaja 80ml,Cosmética y Belleza,Manos,Crema de Manos
84733,4.3,1,Victory Endurance Energy Up Gel Naranja Weider 40gr,,,
80642,4.3,2,Agua Termal Mineralizante Vichy 50ml,,,
196,4.3,1,,,,
91521,4.29,3,Champú y Mascarilla Capilar Leche de Cabra Ziaja Duo 14ml,,,
66763,4.28,2,Jabon de Manos Pato IDCinstitute Fresa 70g,,,
66766,4.28,2,Jabon de Manos Pato IDCinstitute Melocoton 70g,,,
65069,4.279999999999999,9,Bebida Bolero Sabor Pera con Stevia 1 Sobre,,,
86353,4.2700000000000005,2,Cepillo de Masaje Facial Beter Verde,,,
82828,4.27,2,Apósito Delicate Antibacteriano Tira Color Piel 8cmx0.5m DUPLO,,,
13652,4.27,1,"TH Pharma Barra De Labios 03 Rojo 4,2 gr",,,
82825,4.26,2,Aposito Delicate Antibacteriano Tira Color Blanco 6cmx0.5m Pic DUPLO,,,
41644,4.26,1,Taza deportiva antigoteo 350 ml Búho Azul CANPOL BABIES,,,
59468,4.25,1,Suavinex Chupete Te Quiero Tetina Anatomica Silicona 6-18m Rojo,,,
59483,4.25,1,,,,
59465,4.25,1,,,,
93837,4.25,1,Crema Limpiadora Dexeryl Ducray 200ml,Higiene y cuidado personal,Corporal,Geles
59477,4.25,1,,,,
59471,4.24,1,Suavinex Chupete Te Quiero Tetina Anatomica Silicona 6-18m Azul,,,
28356,4.24,1,Mavala Mini Pintauñas 278 Jelly Grape 5ml,,,
11300,4.24,1,Urgo Ampollas Talones Ultradiscreto 5 Apositos,,,
28365,4.24,1,Mavala Mini Pintauñas 275 Petunia 5ml,Cosmética y Belleza,Uñas,Pintauñas
